| Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
| VANDPD              | LOGICAL_FP    | AVX           |               | 54          | 0b11      | rrr       | VV1 0x54  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                            | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 REG2=YMM_B():r:qq:u64
| VANDPS              | LOGICAL_FP    | AVX           |               | 54          | mm        | rrr       | VV1 0x54  VL128 VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=XMM_R():w:dq REG1=XMM_N():r:dq MEM0:r:dq
| VANDPS              | LOGICAL_FP    | AVX           |               | 54          | 0b11      | rrr       | VV1 0x54  VL128 VNP V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                            | REG0=XMM_R():w:dq REG1=XMM_N():r:dq REG2=XMM_B():r:dq
| VANDPS              | LOGICAL_FP    | AVX           |               | 54          | mm        | rrr       | VV1 0x54  VL256 VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq REG1=YMM_N():r:qq MEM0:r:qq
| VANDPS              | LOGICAL_FP    | AVX           |               | 54          | 0b11      | rrr       | VV1 0x54  VL256 VNP V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                            | REG0=YMM_R():w:qq REG1=YMM_N():r:qq REG2=YMM_B():r:qq
| VBLENDPD            | AVX           | AVX           |               | 0d          | mm        | rrr       | VV1 0x0D  VL128 V66 V0F3A MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                           | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 MEM0:r:dq:f64 IMM0:r:b
| VBLENDPD            | AVX           | AVX           |               | 0d          | 0b11      | rrr       | VV1 0x0D  VL128 V66 V0F3A MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                  | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 REG2=XMM_B():r:dq:f64 IMM0:r:b
| VBLENDPD            | AVX           | AVX           |               | 0d          | mm        | rrr       | VV1 0x0D  VL256 V66 V0F3A MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                           | REG0=YMM_R():w:qq:f64 REG1=YMM_N():r:qq:f64 MEM0:r:qq:f64 IMM0:r:b
| VBLENDPD            | AVX           | AVX           |               | 0d          | 0b11      | rrr       | VV1 0x0D  VL256 V66 V0F3A MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                  | REG0=YMM_R():w:qq:f64 REG1=YMM_N():r:qq:f64 REG2=YMM_B():r:qq:f64 IMM0:r:b
| VBLENDPS            | AVX           | AVX           |               | 0c          | mm        | rrr       | VV1 0x0C  VL128 V66 V0F3A MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                           | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 MEM0:r:dq:f32 IMM0:r:b
| VBLENDPS            | AVX           | AVX           |               | 0c          | 0b11      | rrr       | VV1 0x0C  VL128 V66 V0F3A MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                  | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 REG2=XMM_B():r:dq:f32 IMM0:r:b
| VBLENDPS            | AVX           | AVX           |               | 0c          | mm        | rrr       | VV1 0x0C  VL256 V66 V0F3A MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                           | REG0=YMM_R():w:qq:f32 REG1=YMM_N():r:qq:f32 MEM0:r:qq:f32 IMM0:r:b
| VBLENDPS            | AVX           | AVX           |               | 0c          | 0b11      | rrr       | VV1 0x0C  VL256 V66 V0F3A MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                  | REG0=YMM_R():w:qq:f32 REG1=YMM_N():r:qq:f32 REG2=YMM_B():r:qq:f32 IMM0:r:b
| VBLENDVPD           | AVX           | AVX           |               | 4b          | mm        | rrr       | VV1 0x4B   V66 V0F3A VL128 norexw_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() SE_IMM8()          | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 MEM0:r:dq:f64 REG2=XMM_SE():r:dq:u64
| VBLENDVPD           | AVX           | AVX           |               | 4b          | 0b11      | rrr       | VV1 0x4B   V66 V0F3A VL128 norexw_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn] SE_IMM8()                 | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 REG2=XMM_B():r:dq:f64 REG3=XMM_SE():r:dq:u64
| VBLENDVPD           | AVX           | AVX           |               | 4b          | mm        | rrr       | VV1 0x4B   V66 V0F3A VL256 norexw_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() SE_IMM8()          | REG0=YMM_R():w:qq:f64 REG1=YMM_N():r:qq:f64 MEM0:r:qq:f64 REG2=YMM_SE():r:qq:u64
| VBLENDVPD           | AVX           | AVX           |               | 4b          | 0b11      | rrr       | VV1 0x4B   V66 V0F3A VL256 norexw_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn] SE_IMM8()                 | REG0=YMM_R():w:qq:f64 REG1=YMM_N():r:qq:f64 REG2=YMM_B():r:qq:f64 REG3=YMM_SE():r:qq:u64
| VBLENDVPS           | AVX           | AVX           |               | 4a          | mm        | rrr       | VV1 0x4A   V66 V0F3A VL128 norexw_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() SE_IMM8()          | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 MEM0:r:dq:f32 REG2=XMM_SE():r:dq:u32
| VBLENDVPS           | AVX           | AVX           |               | 4a          | 0b11      | rrr       | VV1 0x4A   V66 V0F3A VL128 norexw_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn] SE_IMM8()                 | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 REG2=XMM_B():r:dq:f32 REG3=XMM_SE():r:dq:u32
| VBLENDVPS           | AVX           | AVX           |               | 4a          | mm        | rrr       | VV1 0x4A   V66 V0F3A VL256 norexw_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() SE_IMM8()          | REG0=YMM_R():w:qq:f32 REG1=YMM_N():r:qq:f32 MEM0:r:qq:f32 REG2=YMM_SE():r:qq:u32
| VBLENDVPS           | AVX           | AVX           |               | 4a          | 0b11      | rrr       | VV1 0x4A   V66 V0F3A VL256 norexw_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn] SE_IMM8()                 | REG0=YMM_R():w:qq:f32 REG1=YMM_N():r:qq:f32 REG2=YMM_B():r:qq:f32 REG3=YMM_SE():r:qq:u32
| VBROADCASTF128      | BROADCAST     | AVX           |               | 1a          | mm        | rrr       | VV1 0x1A norexw_prefix VL256 V66 V0F38 NOVSR  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()               | REG0=YMM_R():w:qq:f64 MEM0:r:dq:f64 EMX_BROADCAST_2TO4_64
| VBROADCASTSD        | BROADCAST     | AVX           |               | 19          | mm        | rrr       | VV1 0x19  norexw_prefix VL256 V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()               | REG0=YMM_R():w:qq:f64 MEM0:r:q:f64 EMX_BROADCAST_1TO4_64
| VBROADCASTSS        | BROADCAST     | AVX           |               | 18          | mm        | rrr       | VV1 0x18  norexw_prefix VL128 V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()               | REG0=XMM_R():w:dq:f32 MEM0:r:d:f32 EMX_BROADCAST_1TO4_32
| VBROADCASTSS        | BROADCAST     | AVX           |               | 18          | mm        | rrr       | VV1 0x18  norexw_prefix VL256 V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()               | REG0=YMM_R():w:qq:f32 MEM0:r:d:f32 EMX_BROADCAST_1TO8_32
| VCMPPD              | AVX           | AVX           |               | c2          | mm        | rrr       | VV1 0xC2  V66 VL128 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                             | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 MEM0:r:dq:f64 IMM0:r:b
| VCMPPD              | AVX           | AVX           |               | c2          | 0b11      | rrr       | VV1 0xC2  V66 VL128 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                    | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 REG2=XMM_B():r:dq:f64 IMM0:r:b
| VCMPPD              | AVX           | AVX           |               | c2          | mm        | rrr       | VV1 0xC2  V66 VL256 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                             | REG0=YMM_R():w:qq:f64 REG1=YMM_N():r:qq:f64 MEM0:r:qq:f64 IMM0:r:b
| VCMPPD              | AVX           | AVX           |               | c2          | 0b11      | rrr       | VV1 0xC2  V66 VL256 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                    | REG0=YMM_R():w:qq:f64 REG1=YMM_N():r:qq:f64 REG2=YMM_B():r:qq:f64 IMM0:r:b
| VCMPPS              | AVX           | AVX           |               | c2          | mm        | rrr       | VV1 0xC2  VNP VL128 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                             | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 MEM0:r:dq:f32 IMM0:r:b
| VCMPPS              | AVX           | AVX           |               | c2          | 0b11      | rrr       | VV1 0xC2  VNP VL128 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                    | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 REG2=XMM_B():r:dq:f32 IMM0:r:b
| VCMPPS              | AVX           | AVX           |               | c2          | mm        | rrr       | VV1 0xC2  VNP VL256 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                             | REG0=YMM_R():w:qq:f32 REG1=YMM_N():r:qq:f32 MEM0:r:qq:f32 IMM0:r:b
| VCMPPS              | AVX           | AVX           |               | c2          | 0b11      | rrr       | VV1 0xC2  VNP VL256 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                    | REG0=YMM_R():w:qq:f32 REG1=YMM_N():r:qq:f32 REG2=YMM_B():r:qq:f32 IMM0:r:b
| VCMPSD              | AVX           | AVX           |               | c2          | mm        | rrr       | VV1 0xC2   VF2 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                                 | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 MEM0:r:q:f64 IMM0:r:b
| VCMPSD              | AVX           | AVX           |               | c2          | 0b11      | rrr       | VV1 0xC2   VF2 V0F  MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                        | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 REG2=XMM_B():r:q:f64 IMM0:r:b
| VCMPSS              | AVX           | AVX           |               | c2          | mm        | rrr       | VV1 0xC2   VF3 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                                 | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 MEM0:r:d:f32 IMM0:r:b
| VCMPSS              | AVX           | AVX           |               | c2          | 0b11      | rrr       | VV1 0xC2   VF3 V0F  MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                        | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 REG2=XMM_B():r:d:f32 IMM0:r:b
| VCOMISD             | AVX           | AVX           |               | 2f          | mm        | rrr       | VV1 0x2F   V66 V0F  NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=XMM_R():r:q:f64 MEM0:r:q:f64
| VCOMISD             | AVX           | AVX           |               | 2f          | 0b11      | rrr       | VV1 0x2F   V66 V0F  NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                          | REG0=XMM_R():r:q:f64 REG1=XMM_B():r:q:f64
| VCOMISS             | AVX           | AVX           |               | 2f          | mm        | rrr       | VV1 0x2F   VNP V0F  NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=XMM_R():r:d:f32 MEM0:r:d:f32
| VCOMISS             | AVX           | AVX           |               | 2f          | 0b11      | rrr       | VV1 0x2F   VNP V0F  NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                          | REG0=XMM_R():r:d:f32 REG1=XMM_B():r:d:f32
| VCVTDQ2PD           | CONVERT       | AVX           |               | e6          | mm        | rrr       | VV1 0xE6  VL128 VF3 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=XMM_R():w:dq:f64 MEM0:r:q:i32
| VCVTDQ2PD           | CONVERT       | AVX           |               | e6          | 0b11      | rrr       | VV1 0xE6  VL128 VF3 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=XMM_R():w:dq:f64 REG1=XMM_B():r:q:i32
| VCVTDQ2PD           | CONVERT       | AVX           |               | e6          | mm        | rrr       | VV1 0xE6  VL256 VF3 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=YMM_R():w:qq:f64 MEM0:r:dq:i32
| VCVTDQ2PD           | CONVERT       | AVX           |               | e6          | 0b11      | rrr       | VV1 0xE6  VL256 VF3 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=YMM_R():w:qq:f64 REG1=XMM_B():r:dq:i32
| VCVTDQ2PS           | CONVERT       | AVX           |               | 5b          | mm        | rrr       | VV1 0x5B  VL128 VNP V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=XMM_R():w:dq:f32 MEM0:r:dq:i32
| VCVTDQ2PS           | CONVERT       | AVX           |               | 5b          | 0b11      | rrr       | VV1 0x5B  VL128 VNP V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=XMM_R():w:dq:f32 REG1=XMM_B():r:dq:i32
| VCVTDQ2PS           | CONVERT       | AVX           |               | 5b          | mm        | rrr       | VV1 0x5B  VL256 VNP V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=YMM_R():w:qq:f32 MEM0:r:qq:i32
| VCVTDQ2PS           | CONVERT       | AVX           |               | 5b          | 0b11      | rrr       | VV1 0x5B  VL256 VNP V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=YMM_R():w:qq:f32 REG1=YMM_B():r:qq:i32
| VCVTPD2DQ           | CONVERT       | AVX           |               | e6          | mm        | rrr       | VV1 0xE6  VL128 VF2 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=XMM_R():w:dq:i32 MEM0:r:dq:f64
| VCVTPD2DQ           | CONVERT       | AVX           |               | e6          | 0b11      | rrr       | VV1 0xE6  VL128 VF2 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=XMM_R():w:dq:i32 REG1=XMM_B():r:dq:f64
| VCVTPD2DQ           | CONVERT       | AVX           |               | e6          | mm        | rrr       | VV1 0xE6  VL256 VF2 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=XMM_R():w:dq:i32 MEM0:r:qq:f64
| VCVTPD2DQ           | CONVERT       | AVX           |               | e6          | 0b11      | rrr       | VV1 0xE6  VL256 VF2 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=XMM_R():w:dq:i32 REG1=YMM_B():r:qq:f64
| VCVTPD2PS           | CONVERT       | AVX           |               | 5a          | mm        | rrr       | VV1 0x5A  V66 VL128 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=XMM_R():w:dq:f32 MEM0:r:dq:f64
| VCVTPD2PS           | CONVERT       | AVX           |               | 5a          | 0b11      | rrr       | VV1 0x5A  V66 VL128 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=XMM_R():w:dq:f32 REG1=XMM_B():r:dq:f64
| VCVTPD2PS           | CONVERT       | AVX           |               | 5a          | mm        | rrr       | VV1 0x5A  V66 VL256 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=XMM_R():w:dq:f32 MEM0:r:qq:f64
| VCVTPD2PS           | CONVERT       | AVX           |               | 5a          | 0b11      | rrr       | VV1 0x5A  V66 VL256 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=XMM_R():w:dq:f32 REG1=YMM_B():r:qq:f64
| VCVTPS2DQ           | CONVERT       | AVX           |               | 5b          | mm        | rrr       | VV1 0x5B  VL128 V66 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=XMM_R():w:dq:i32 MEM0:r:dq:f32
| VCVTPS2DQ           | CONVERT       | AVX           |               | 5b          | 0b11      | rrr       | VV1 0x5B  VL128 V66 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=XMM_R():w:dq:i32 REG1=XMM_B():r:dq:f32
| VCVTPS2DQ           | CONVERT       | AVX           |               | 5b          | mm        | rrr       | VV1 0x5B  VL256 V66 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=YMM_R():w:qq:i32 MEM0:r:qq:f32
| VCVTPS2DQ           | CONVERT       | AVX           |               | 5b          | 0b11      | rrr       | VV1 0x5B  VL256 V66 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=YMM_R():w:qq:i32 REG1=YMM_B():r:qq:f32
| VCVTPS2PD           | CONVERT       | AVX           |               | 5a          | mm        | rrr       | VV1 0x5A  VNP VL128 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=XMM_R():w:dq:f64 MEM0:r:q:f32
| VCVTPS2PD           | CONVERT       | AVX           |               | 5a          | 0b11      | rrr       | VV1 0x5A  VNP VL128 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=XMM_R():w:dq:f64 REG1=XMM_B():r:q:f32
| VCVTPS2PD           | CONVERT       | AVX           |               | 5a          | mm        | rrr       | VV1 0x5A  VNP VL256 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=YMM_R():w:qq:f64 MEM0:r:dq:f32
