Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | SARX                 | BMI2           | BMI2           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 VF3  W1 VL128 mode64  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                         | REG0=VGPR64_R():w:q MEM0:r:q REG1=VGPR64_N():r:q
 | SARX                 | BMI2           | BMI2           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 VF3  W1 VL128 mode64 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                 | REG0=VGPR64_R():w:q REG1=VGPR64_B():r:q  REG2=VGPR64_N():r:q
 | SHLX                 | BMI2           | BMI2           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 V66 not64 VL128 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=VGPR32_R():w:d MEM0:r:d REG1=VGPR32_N():r:d
 | SHLX                 | BMI2           | BMI2           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 V66 W0 mode64 VL128 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                           | REG0=VGPR32_R():w:d MEM0:r:d REG1=VGPR32_N():r:d
 | SHLX                 | BMI2           | BMI2           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 V66 not64 VL128  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                     | REG0=VGPR32_R():w:d REG1=VGPR32_B():r:d REG2=VGPR32_N():r:d
 | SHLX                 | BMI2           | BMI2           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 V66 W0 mode64 VL128  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                 | REG0=VGPR32_R():w:d REG1=VGPR32_B():r:d REG2=VGPR32_N():r:d
 | SHLX                 | BMI2           | BMI2           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 V66  W1 VL128 mode64  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                         | REG0=VGPR64_R():w:q MEM0:r:q REG1=VGPR64_N():r:q
 | SHLX                 | BMI2           | BMI2           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 V66  W1 VL128 mode64 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                 | REG0=VGPR64_R():w:q REG1=VGPR64_B():r:q  REG2=VGPR64_N():r:q
 | SHRX                 | BMI2           | BMI2           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 VF2 not64 VL128 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=VGPR32_R():w:d MEM0:r:d REG1=VGPR32_N():r:d
 | SHRX                 | BMI2           | BMI2           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 VF2 W0 mode64 VL128 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                           | REG0=VGPR32_R():w:d MEM0:r:d REG1=VGPR32_N():r:d
 | SHRX                 | BMI2           | BMI2           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 VF2 not64 VL128  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                     | REG0=VGPR32_R():w:d REG1=VGPR32_B():r:d REG2=VGPR32_N():r:d
 | SHRX                 | BMI2           | BMI2           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 VF2 W0 mode64 VL128  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                 | REG0=VGPR32_R():w:d REG1=VGPR32_B():r:d REG2=VGPR32_N():r:d
 | SHRX                 | BMI2           | BMI2           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 VF2  W1 VL128 mode64  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                         | REG0=VGPR64_R():w:q MEM0:r:q REG1=VGPR64_N():r:q
 | SHRX                 | BMI2           | BMI2           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 VF2  W1 VL128 mode64 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                 | REG0=VGPR64_R():w:q REG1=VGPR64_B():r:q  REG2=VGPR64_N():r:q
