| Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
| AND                 | LOGICAL       | BASE          | I86           | 81          | mm        | 0b100     | 0x81 MOD[mm] MOD!=3 REG[0b100] RM[nnn] MODRM() SIMMz() nolock_prefix                                | MEM0:rw:v IMM0:r:z
| AND                 | LOGICAL       | BASE          | I86           | 81          | 0b11      | 0b100     | 0x81 MOD[0b11] MOD=3 REG[0b100] RM[nnn] SIMMz()                                                     | REG0=GPRv_B():rw IMM0:r:z
| AND                 | LOGICAL       | BASE          | I86           | 82          | mm        | 0b100     | 0x82 MOD[mm] MOD!=3 REG[0b100] RM[nnn] not64 MODRM() UIMM8() nolock_prefix                          | MEM0:rw:b IMM0:r:b
| AND                 | LOGICAL       | BASE          | I86           | 82          | 0b11      | 0b100     | 0x82 MOD[0b11] MOD=3 REG[0b100] RM[nnn] not64 UIMM8()                                               | REG0=GPR8_B():rw IMM0:r:b
| AND                 | LOGICAL       | BASE          | I86           | 83          | mm        | 0b100     | 0x83 MOD[mm] MOD!=3 REG[0b100] RM[nnn] MODRM() SIMM8() nolock_prefix                                | MEM0:rw:v IMM0:r:b:i8
| AND                 | LOGICAL       | BASE          | I86           | 83          | 0b11      | 0b100     | 0x83 MOD[0b11] MOD=3 REG[0b100] RM[nnn] SIMM8()                                                     | REG0=GPRv_B():rw IMM0:r:b:i8
| AND                 | LOGICAL       | BASE          | I86           | 20          | mm        | rrr       | 0x20 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() nolock_prefix                                          | MEM0:rw:b REG0=GPR8_R():r
| AND                 | LOGICAL       | BASE          | I86           | 20          | 0b11      | rrr       | 0x20 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                               | REG0=GPR8_B():rw REG1=GPR8_R():r
| AND                 | LOGICAL       | BASE          | I86           | 21          | mm        | rrr       | 0x21 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() nolock_prefix                                          | MEM0:rw:v REG0=GPRv_R():r
| AND                 | LOGICAL       | BASE          | I86           | 21          | 0b11      | rrr       | 0x21 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                               | REG0=GPRv_B():rw REG1=GPRv_R():r
| AND                 | LOGICAL       | BASE          | I86           | 22          | 0b11      | rrr       | 0x22 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                               | REG0=GPR8_R():rw REG1=GPR8_B():r
| AND                 | LOGICAL       | BASE          | I86           | 22          | mm        | rrr       | 0x22 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                                        | REG0=GPR8_R():rw MEM0:r:b
| AND                 | LOGICAL       | BASE          | I86           | 23          | 0b11      | rrr       | 0x23 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                               | REG0=GPRv_R():rw REG1=GPRv_B():r
| AND                 | LOGICAL       | BASE          | I86           | 23          | mm        | rrr       | 0x23 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                                        | REG0=GPRv_R():rw MEM0:r:v
| AND                 | LOGICAL       | BASE          | I86           | 24          |           |           | 0x24 SIMM8()                                                                                        | REG0=XED_REG_AL:rw:IMPL IMM0:r:b:i8
| AND                 | LOGICAL       | BASE          | I86           | 25          |           |           | 0x25 SIMMz()                                                                                        | REG0=OrAX():rw:IMPL IMM0:r:z
| AND_LOCK            | LOGICAL       | BASE          | I86           | 80          | mm        | 0b100     | 0x80 MOD[mm] MOD!=3 REG[0b100] RM[nnn] MODRM() UIMM8() lock_prefix                                  | MEM0:rw:b IMM0:r:b
| AND_LOCK            | LOGICAL       | BASE          | I86           | 81          | mm        | 0b100     | 0x81 MOD[mm] MOD!=3 REG[0b100] RM[nnn] MODRM() SIMMz() lock_prefix                                  | MEM0:rw:v IMM0:r:z
| AND_LOCK            | LOGICAL       | BASE          | I86           | 82          | mm        | 0b100     | 0x82 MOD[mm] MOD!=3 REG[0b100] RM[nnn] not64 MODRM() UIMM8() lock_prefix                            | MEM0:rw:b IMM0:r:b
| AND_LOCK            | LOGICAL       | BASE          | I86           | 83          | mm        | 0b100     | 0x83 MOD[mm] MOD!=3 REG[0b100] RM[nnn] MODRM() SIMM8() lock_prefix                                  | MEM0:rw:v IMM0:r:b:i8
| AND_LOCK            | LOGICAL       | BASE          | I86           | 20          | mm        | rrr       | 0x20 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() lock_prefix                                            | MEM0:rw:b REG0=GPR8_R():r
| AND_LOCK            | LOGICAL       | BASE          | I86           | 21          | mm        | rrr       | 0x21 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() lock_prefix                                            | MEM0:rw:v REG0=GPRv_R():r
| ARPL                | SYSTEM        | BASE          | I286PROTECTED | 63          | mm        | rrr       | 0x63 MOD[mm] MOD!=3 REG[rrr] RM[nnn] not64 MODRM()                                                  | MEM0:rw:w REG0=GPR16_R():r
| ARPL                | SYSTEM        | BASE          | I286PROTECTED | 63          | 0b11      | rrr       | 0x63 MOD[0b11] MOD=3 REG[rrr] RM[nnn] not64                                                         | REG0=GPR16_B():rw REG1=GPR16_R():r
| BOUND               | INTERRUPT     | BASE          | I186          | 62          | mm        | rrr       | 0x62 mode16 no66_prefix  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                    | REG0=GPRv_R():r MEM0:r:a16
| BOUND               | INTERRUPT     | BASE          | I186          | 62          | mm        | rrr       | 0x62 mode32 66_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                       | REG0=GPRv_R():r MEM0:r:a16
| BOUND               | INTERRUPT     | BASE          | I186          | 62          | mm        | rrr       | 0x62 mode16 66_prefix  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                      | REG0=GPRv_R():r MEM0:r:a32
| BOUND               | INTERRUPT     | BASE          | I186          | 62          | mm        | rrr       | 0x62 mode32 no66_prefix  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                    | REG0=GPRv_R():r MEM0:r:a32
| BSF                 | BITBYTE       | BASE          | I386          | 0f bc       | mm        | rrr       | 0x0F 0xBC MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                                   | REG0=GPRv_R():cw MEM0:r:v
| BSF                 | BITBYTE       | BASE          | I386          | 0f bc       | 0b11      | rrr       | 0x0F 0xBC MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                          | REG0=GPRv_R():cw REG1=GPRv_B():r
| BSF                 | BITBYTE       | BASE          | I386          | 0f bc       | mm        | rrr       | 0x0F 0xBC not_refining_f3 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=GPRv_R():cw MEM0:r:v
| BSF                 | BITBYTE       | BASE          | I386          | 0f bc       | 0b11      | rrr       | 0x0F 0xBC not_refining_f3 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                          | REG0=GPRv_R():cw REG1=GPRv_B():r
| BSF                 | BITBYTE       | BASE          | I386          | 0f bc       | mm        | rrr       | 0x0F 0xBC refining_f3 TZCNT=0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                               | REG0=GPRv_R():cw MEM0:r:v
| BSF                 | BITBYTE       | BASE          | I386          | 0f bc       | 0b11      | rrr       | 0x0F 0xBC refining_f3 TZCNT=0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=GPRv_R():cw REG1=GPRv_B():r
| BSR                 | BITBYTE       | BASE          | I386          | 0f bd       | mm        | rrr       | 0x0F 0xBD  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                                  | REG0=GPRv_R():cw MEM0:r:v
| BSR                 | BITBYTE       | BASE          | I386          | 0f bd       | 0b11      | rrr       | 0x0F 0xBD  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                         | REG0=GPRv_R():cw REG1=GPRv_B():r
| BSR                 | BITBYTE       | BASE          | I386          | 0f bd       | mm        | rrr       | 0x0F 0xBD not_refining_f3 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=GPRv_R():cw MEM0:r:v
| BSR                 | BITBYTE       | BASE          | I386          | 0f bd       | 0b11      | rrr       | 0x0F 0xBD not_refining_f3 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                          | REG0=GPRv_R():cw REG1=GPRv_B():r
| BSR                 | BITBYTE       | BASE          | I386          | 0f bd       | mm        | rrr       | 0x0F 0xBD  refining_f3 LZCNT=0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                              | REG0=GPRv_R():cw MEM0:r:v
| BSR                 | BITBYTE       | BASE          | I386          | 0f bd       | 0b11      | rrr       | 0x0F 0xBD  refining_f3 LZCNT=0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                     | REG0=GPRv_R():cw REG1=GPRv_B():r
| BSWAP               | DATAXFER      | BASE          | I486REAL      | 0f          |           |           | 0x0F 0b1100_1 SRM[rrr]                                                                              | REG0=GPRv_SB():rw
| BT                  | BITBYTE       | BASE          | I386          | 0f ba       | mm        | 0b100     | 0x0F 0xBA MOD[mm] MOD!=3 REG[0b100] RM[nnn] MODRM() UIMM8()                                         | MEM0:r:v IMM0:r:b
| BT                  | BITBYTE       | BASE          | I386          | 0f ba       | 0b11      | 0b100     | 0x0F 0xBA MOD[0b11] MOD=3 REG[0b100] RM[nnn] UIMM8()                                                | REG0=GPRv_B():r IMM0:r:b
| BT                  | BITBYTE       | BASE          | I386          | 0f a3       | mm        | rrr       | 0x0F 0xA3 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                                   | MEM0:r:v REG0=GPRv_R():r
| BT                  | BITBYTE       | BASE          | I386          | 0f a3       | 0b11      | rrr       | 0x0F 0xA3 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                          | REG0=GPRv_B():r REG1=GPRv_R():r
| BTC                 | BITBYTE       | BASE          | I386          | 0f ba       | mm        | 0b111     | 0x0F 0xBA MOD[mm] MOD!=3 REG[0b111] RM[nnn] MODRM() UIMM8() nolock_prefix                           | MEM0:rw:v IMM0:r:b
| BTC                 | BITBYTE       | BASE          | I386          | 0f ba       | 0b11      | 0b111     | 0x0F 0xBA MOD[0b11] MOD=3 REG[0b111] RM[nnn] UIMM8()                                                | REG0=GPRv_B():rw IMM0:r:b
| BTC                 | BITBYTE       | BASE          | I386          | 0f bb       | mm        | rrr       | 0x0F 0xBB MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() nolock_prefix                                     | MEM0:rw:v REG0=GPRv_R():r
| BTC                 | BITBYTE       | BASE          | I386          | 0f bb       | 0b11      | rrr       | 0x0F 0xBB MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                          | REG0=GPRv_B():rw REG1=GPRv_R():r
| BTC_LOCK            | BITBYTE       | BASE          | I386          | 0f ba       | mm        | 0b111     | 0x0F 0xBA MOD[mm] MOD!=3 REG[0b111] RM[nnn] MODRM() UIMM8() lock_prefix                             | MEM0:rw:v IMM0:r:b
| BTC_LOCK            | BITBYTE       | BASE          | I386          | 0f bb       | mm        | rrr       | 0x0F 0xBB MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() lock_prefix                                       | MEM0:rw:v REG0=GPRv_R():r
| BTR                 | BITBYTE       | BASE          | I386          | 0f ba       | mm        | 0b110     | 0x0F 0xBA MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM() UIMM8() nolock_prefix                           | MEM0:rw:v IMM0:r:b
| BTR                 | BITBYTE       | BASE          | I386          | 0f ba       | 0b11      | 0b110     | 0x0F 0xBA MOD[0b11] MOD=3 REG[0b110] RM[nnn] UIMM8()                                                | REG0=GPRv_B():rw IMM0:r:b
| BTR                 | BITBYTE       | BASE          | I386          | 0f b3       | mm        | rrr       | 0x0F 0xB3 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() nolock_prefix                                     | MEM0:rw:v REG0=GPRv_R():r
| BTR                 | BITBYTE       | BASE          | I386          | 0f b3       | 0b11      | rrr       | 0x0F 0xB3 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                          | REG0=GPRv_B():rw REG1=GPRv_R():r
| BTR_LOCK            | BITBYTE       | BASE          | I386          | 0f ba       | mm        | 0b110     | 0x0F 0xBA MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM() UIMM8() lock_prefix                             | MEM0:rw:v IMM0:r:b
| BTR_LOCK            | BITBYTE       | BASE          | I386          | 0f b3       | mm        | rrr       | 0x0F 0xB3 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() lock_prefix                                       | MEM0:rw:v REG0=GPRv_R():r
| BTS                 | BITBYTE       | BASE          | I386          | 0f ba       | mm        | 0b101     | 0x0F 0xBA MOD[mm] MOD!=3 REG[0b101] RM[nnn] MODRM() UIMM8() nolock_prefix                           | MEM0:rw:v IMM0:r:b
| BTS                 | BITBYTE       | BASE          | I386          | 0f ba       | 0b11      | 0b101     | 0x0F 0xBA MOD[0b11] MOD=3 REG[0b101] RM[nnn] UIMM8()                                                | REG0=GPRv_B():rw IMM0:r:b
| BTS                 | BITBYTE       | BASE          | I386          | 0f ab       | mm        | rrr       | 0x0F 0xAB MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() nolock_prefix                                     | MEM0:rw:v REG0=GPRv_R():r
| BTS                 | BITBYTE       | BASE          | I386          | 0f ab       | 0b11      | rrr       | 0x0F 0xAB MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                          | REG0=GPRv_B():rw REG1=GPRv_R():r
| BTS_LOCK            | BITBYTE       | BASE          | I386          | 0f ba       | mm        | 0b101     | 0x0F 0xBA MOD[mm] MOD!=3 REG[0b101] RM[nnn] MODRM() UIMM8() lock_prefix                             | MEM0:rw:v IMM0:r:b
| BTS_LOCK            | BITBYTE       | BASE          | I386          | 0f ab       | mm        | rrr       | 0x0F 0xAB MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() lock_prefix                                       | MEM0:rw:v REG0=GPRv_R():r
| CALL_FAR            | CALL          | BASE          | I86           | ff          | mm        | 0b011     | 0xFF MOD[mm] MOD!=3 REG[0b011] RM[nnn] MODRM()                                                      | MEM0:r:p2 REG0=XED_REG_STACKPUSH:w:spw2:SUPP REG1=rIP():w:SUPP
| CALL_FAR            | CALL          | BASE          | I86           | 9a          |           |           | 0x9A not64 BRDISPz() UIMM16()                                                                       | PTR:r:p IMM0:r:w REG0=XED_REG_STACKPUSH:w:spw2:SUPP REG1=XED_REG_EIP:w:SUPP
| CALL_NEAR           | CALL          | BASE          | I86           | ff          | mm        | 0b010     | 0xFF MOD[mm] MOD!=3 REG[0b010] RM[nnn]  DF64() IMMUNE66_LOOP64() MODRM()                            | MEM0:r:v REG0=XED_REG_STACKPUSH:w:spw:SUPP REG1=rIP():rw:SUPP
| CALL_NEAR           | CALL          | BASE          | I86           | ff          | 0b11      | 0b010     | 0xFF MOD[0b11] MOD=3 REG[0b010] RM[nnn]  DF64() IMMUNE66_LOOP64()                                   | REG0=GPRv_B():r REG1=XED_REG_STACKPUSH:w:spw:SUPP REG2=rIP():rw:SUPP
| CALL_NEAR           | CALL          | BASE          | I86           | e8          |           |           | 0xE8 not64 BRDISPz()                                                                                | RELBR:r:z REG0=XED_REG_STACKPUSH:w:spw:SUPP REG1=XED_REG_EIP:rw:SUPP
| CALL_NEAR           | CALL          | BASE          | I86           | e8          |           |           | 0xE8 mode64  BRDISP32() DF64() FORCE64()                                                            | RELBR:r:d REG0=XED_REG_STACKPUSH:w:spw:SUPP REG1=XED_REG_RIP:rw:SUPP
| CBW                 | CONVERT       | BASE          | I86           | 98          |           |           | 0x98 mode16 no66_prefix                                                                             | REG0=XED_REG_AX:w:SUPP REG1=XED_REG_AL:r:SUPP
| CBW                 | CONVERT       | BASE          | I86           | 98          |           |           | 0x98 mode32 66_prefix                                                                               | REG0=XED_REG_AX:w:SUPP REG1=XED_REG_AL:r:SUPP
| CBW                 | CONVERT       | BASE          | I86           | 98          |           |           | 0x98 mode64 norexw_prefix 66_prefix                                                                 | REG0=XED_REG_AX:w:SUPP REG1=XED_REG_AL:r:SUPP
| CDQ                 | CONVERT       | BASE          | I386          | 99          |           |           | 0x99 mode16 66_prefix                                                                               | REG0=XED_REG_EDX:w:SUPP REG1=XED_REG_EAX:r:SUPP
